time,q_0,q_1,q_2,q_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,height,left_motor_vel,left_motor_pos,left_motor_tor,right_motor_vel,right_motor_pos,right_motor_tor,gait_pred,terrain_pred,label,target_torque
5.462,0.8202182040131227,-0.12318608377203022,0.026321812771801234,-0.5579156176089113,0.0903334096284425,-0.2319371328297848,0.9546044098573248,-0.49134050507362304,-0.0030518043793392735,0.11902037079423167,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.472,0.820157167925536,-0.12321660181582361,0.02638284885938802,-0.5580071717402915,0.0903334096284425,-0.2319371328297848,0.9546044098573248,-0.49134050507362304,-0.0030518043793392735,0.11902037079423167,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.482,0.8200961318379492,-0.1232776379034104,0.026413366903181412,-0.5580682078278782,0.0903334096284425,-0.22705424582284195,0.9594872968642676,-0.6744487678339794,0.0579842832074462,-0.0030518043793392735,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.492,0.8200656137941558,-0.12330815594720379,0.026474402990768198,-0.558129243915465,0.0903334096284425,-0.22705424582284195,0.9594872968642676,-0.6744487678339794,0.0579842832074462,-0.0030518043793392735,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.503,0.8200350957503624,-0.12333867399099718,0.02650492103456159,-0.5581597619592584,0.0903334096284425,-0.2221713588158991,0.9546044098573248,-0.5523765926604085,0.0579842832074462,-0.24719615472648115,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.513,0.820004577706569,-0.12336919203479058,0.026535439078354983,-0.5582207980468452,0.0903334096284425,-0.2221713588158991,0.9546044098573248,-0.5523765926604085,0.0579842832074462,-0.24719615472648115,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.523,0.8199740596627756,-0.12339971007858397,0.026565957122148376,-0.5582513160906386,0.0903334096284425,-0.2221713588158991,0.9546044098573248,-0.49134050507362304,0.11902037079423167,-0.43030441748683756,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.536,0.8199435416189822,-0.12339971007858397,0.02659647516594177,-0.5582513160906386,0.0903334096284425,-0.2221713588158991,0.9546044098573248,-0.49134050507362304,0.11902037079423167,-0.43030441748683756,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.546,0.8199740596627756,-0.12343022812237736,0.02659647516594177,-0.5582513160906386,0.0903334096284425,-0.2221713588158991,0.9546044098573248,-0.18616006713969568,0.0579842832074462,-0.613412680247194,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.556,0.8199740596627756,-0.12343022812237736,0.02659647516594177,-0.5582513160906386,0.0903334096284425,-0.2221713588158991,0.9546044098573248,-0.18616006713969568,0.0579842832074462,-0.613412680247194,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
