time,q_0,q_1,q_2,q_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,height,left_motor_vel,left_motor_pos,left_motor_tor,right_motor_vel,right_motor_pos,right_motor_tor,gait_pred,terrain_pred,label,target_torque
1.522,0.17097734035248346,-0.06675822079804683,0.11311512932021062,-0.9764400701915007,0.1293965056839852,-0.2075226977950706,0.9546044098573248,-0.9796292057679068,-0.24719615472648115,4.208438239108887,8879.900507921011,0.03826962691691449,0.16514488441290887,-0.00025940337224383825,-0.062439917601281536,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.533,0.17140459296559096,-0.06678873884184022,0.11311512932021062,-0.9763790341039139,0.1293965056839852,-0.2075226977950706,0.9546044098573248,-0.9796292057679068,-0.24719615472648115,4.208438239108887,8879.900507921011,0.0060425726710917615,0.16514488441290887,-0.00025940337224383825,-0.018127718013275285,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.544,0.17195391775387203,-0.06681925688563362,0.11305409323262383,-0.9762874799725337,0.11474784466315668,-0.20263981078812776,0.9448386358434391,-0.3692683299000521,-0.43030441748683756,5.734340428778523,8879.900507921011,0.08929579613946714,0.16514488441290887,-0.00025940337224383825,-0.018127718013275285,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.554,0.1724727244983597,-0.06684977492942701,0.11299305714503705,-0.9761959258411536,0.11474784466315668,-0.20263981078812776,0.9448386358434391,-0.3692683299000521,-0.43030441748683756,5.734340428778523,8879.900507921011,-0.0718394750896465,0.16514488441290887,-0.00025940337224383825,-0.054383154039825854,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.564,0.17308308537422756,-0.0668802929732204,0.11287098496986347,-0.9761043717097734,0.09521629663538533,-0.19775692378118492,0.9448386358434391,0.36316472114137355,-0.49134050507362304,6.466773479819949,8879.900507921011,-0.016784924086366004,0.16514488441290887,-0.00025940337224383825,0.03692683299000521,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.576,0.17366292820630203,-0.0668802929732204,0.1127489127946899,-0.9760128175783932,0.09521629663538533,-0.19775692378118492,0.9448386358434391,0.36316472114137355,-0.49134050507362304,6.466773479819949,8879.900507921011,0.020813305867093845,0.16514488441290887,-0.00025940337224383825,-0.06378271152819082,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.59,0.17485313191424434,-0.0669108110170138,0.11238269626916919,-0.9758297093156328,0.08545052262149966,-0.19775692378118492,0.9546044098573248,0.9124895094224428,-0.5523765926604085,6.344701304646378,8879.900507921011,0.09063859006637642,0.16514488441290887,-0.00025940337224383825,-0.0852674143587393,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.602,0.1754329747463188,-0.06694132906080719,0.11219958800640883,-0.9757686732280461,0.08545052262149966,-0.20263981078812776,0.9546044098573248,1.2176699473563701,-0.8575570305943359,5.856412603952094,8879.900507921011,-0.024841687647821686,0.16514488441290887,-0.00025940337224383825,-0.12018005645838059,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.613,0.17598229953459987,-0.06694132906080719,0.11198596169985509,-0.9756771190966659,0.08545052262149966,-0.20263981078812776,0.9546044098573248,1.2176699473563701,-0.8575570305943359,5.856412603952094,8879.900507921011,0.08123903257801146,0.16514488441290887,-0.00025940337224383825,-0.09735255970092282,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.623,0.17647058823529416,-0.06697184710460058,0.11177233539330134,-0.9756160830090791,0.0903334096284425,-0.20263981078812776,0.9594872968642676,1.4007782101167265,-0.9796292057679068,5.123979552910669,8879.900507921011,-0.03289845120927737,0.16514488441290887,-0.00025940337224383825,-0.020813305867093845,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.633,0.17692835889219505,-0.06700236514839397,0.11155870908674759,-0.9755550469214923,0.0903334096284425,-0.20263981078812776,0.9594872968642676,1.4007782101167265,-0.9796292057679068,5.123979552910669,8879.900507921011,0.010070954451819603,0.16514488441290887,-0.00025940337224383825,0.09063859006637642,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.643,0.17729457541771576,-0.06700236514839397,0.11134508278019384,-0.9755245288776989,0.0903334096284425,-0.20263981078812776,0.9692530708781533,1.2787060349431556,-0.6744487678339794,4.391546501869243,8879.900507921011,0.14837872892347548,0.16514488441290887,-0.00025940337224383825,0.022156099794003126,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.654,0.17766079194323647,-0.06700236514839397,0.11113145647364009,-0.9754634927901121,0.0903334096284425,-0.20263981078812776,0.9692530708781533,1.2787060349431556,-0.6744487678339794,4.391546501869243,8879.900507921011,-0.10003814755474139,0.16514488441290887,-0.00025940337224383825,-0.14435034714274764,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.664,0.177935454337377,-0.06697184710460058,0.11097886625467313,-0.9754329747463187,0.08545052262149966,-0.19775692378118492,0.9741359578850961,0.7904173342488718,-0.18616006713969568,3.414969100480647,8879.900507921011,0.03155565728236809,0.16514488441290887,-0.00025940337224383825,-0.04766918440527945,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.674,0.17817959868772415,-0.06694132906080719,0.11079575799191277,-0.9754329747463187,0.08545052262149966,-0.19775692378118492,0.9741359578850961,0.7904173342488718,-0.18616006713969568,3.414969100480647,8879.900507921011,0.11212329289692491,0.16514488441290887,-0.00025940337224383825,-0.1403219653620198,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.684,0.1783627069504845,-0.0668802929732204,0.1106431677729458,-0.9754024567025253,0.08545052262149966,-0.19775692378118492,0.9692530708781533,0.6683451590753009,-0.0030518043793392735,2.3163195239185086,8879.900507921011,0.03826962691691449,0.16514488441290887,-0.00025940337224383825,-0.05169756618600729,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.694,0.17848477912565808,-0.06684977492942701,0.11049057755397884,-0.9754024567025253,0.08545052262149966,-0.19775692378118492,0.9692530708781533,0.6683451590753009,-0.0030518043793392735,2.3163195239185086,8879.900507921011,-0.026184481574730967,0.16514488441290887,-0.00025940337224383825,0.0060425726710917615,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.704,0.17857633325703826,-0.06681925688563362,0.11039902342259866,-0.9754024567025253,0.0903334096284425,-0.20263981078812776,0.9692530708781533,0.0579842832074462,-0.0030518043793392735,1.583886472877083,8879.900507921011,-0.0852674143587393,0.16514488441290887,-0.00025940337224383825,0.10675211718928779,-0.3753641565575663,-0.00025940337224383825,0,1,0,0.9999542229343099
1.714,0.17866788738841843,-0.06678873884184022,0.11027695124742509,-0.9754024567025253,0.0903334096284425,-0.20263981078812776,0.9692530708781533,0.0579842832074462,-0.0030518043793392735,1.583886472877083,8879.900507921011,-0.07452506294346506,0.16514488441290887,-0.00025940337224383825,0.14300755321583836,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.725,0.17869840543221183,-0.06678873884184022,0.1102159151598383,-0.9754024567025253,0.09521629663538533,-0.20263981078812776,0.9692530708781533,-0.5523765926604085,-0.12512397955291021,1.1566338597695847,8879.900507921011,-0.0718394750896465,0.16514488441290887,-0.00025940337224383825,0.026184481574730967,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.735,0.17872892347600522,-0.06678873884184022,0.11015487907225152,-0.9754024567025253,0.09521629663538533,-0.20263981078812776,0.9692530708781533,-0.5523765926604085,-0.12512397955291021,1.1566338597695847,8879.900507921011,0.020813305867093845,0.16514488441290887,-0.00025940337224383825,-0.10540932326237851,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.749,0.1787594415197986,-0.06678873884184022,0.11006332494087134,-0.9754024567025253,0.09521629663538533,-0.19775692378118492,0.9594872968642676,-0.7354848554207649,-0.18616006713969568,0.8514534218356573,8879.900507921011,-0.024841687647821686,0.16514488441290887,-0.00025940337224383825,0.08392462043183002,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.76,0.1787594415197986,-0.06678873884184022,0.11000228885328456,-0.9754024567025253,0.09521629663538533,-0.19775692378118492,0.9594872968642676,-0.5523765926604085,-0.12512397955291021,0.36316472114137355,8879.900507921011,0.015442130159456724,0.16514488441290887,-0.00025940337224383825,0.05169756618600729,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.77,0.1787594415197986,-0.06678873884184022,0.10994125276569777,-0.9754329747463187,0.09521629663538533,-0.19775692378118492,0.9594872968642676,-0.5523765926604085,-0.12512397955291021,0.36316472114137355,8879.900507921011,-0.0006713969634546402,0.16514488441290887,-0.00025940337224383825,0.11346608682383419,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.78,0.1787594415197986,-0.06681925688563362,0.1098496986343176,-0.9754329747463187,0.09521629663538533,-0.20263981078812776,0.9594872968642676,-0.3082322423132666,-0.06408789196612474,-0.0030518043793392735,8879.900507921011,0.03961242084382377,0.16514488441290887,-0.00025940337224383825,0.07318226901655578,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.79,0.1787594415197986,-0.06681925688563362,0.10975814450293742,-0.9754329747463187,0.09521629663538533,-0.20263981078812776,0.9594872968642676,-0.3082322423132666,-0.06408789196612474,-0.0030518043793392735,8879.900507921011,-0.0020141908903639205,0.16514488441290887,-0.00025940337224383825,-0.09063859006637642,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.8,0.1787594415197986,-0.06681925688563362,0.10963607232776384,-0.9754634927901121,0.10009918364232817,-0.20263981078812776,0.9546044098573248,-0.06408789196612474,-0.0030518043793392735,-0.0030518043793392735,8879.900507921011,-0.09063859006637642,0.16514488441290887,-0.00025940337224383825,-0.07049668116273722,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.811,0.178789959563592,-0.06681925688563362,0.10954451819638367,-0.9754634927901121,0.10009918364232817,-0.20263981078812776,0.9546044098573248,-0.06408789196612474,-0.0030518043793392735,-0.0030518043793392735,8879.900507921011,0.13763637750820124,0.16514488441290887,-0.00025940337224383825,0.14300755321583836,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.821,0.1788204776073854,-0.06681925688563362,0.1094224460212101,-0.9754634927901121,0.10009918364232817,-0.2075226977950706,0.9546044098573248,0.18005645838101714,-0.0030518043793392735,0.2410925459678026,8879.900507921011,-0.0718394750896465,0.16514488441290887,-0.00025940337224383825,0.05169756618600729,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.834,0.1788509956511788,-0.06681925688563362,0.10930037384603652,-0.9754634927901121,0.10009918364232817,-0.2075226977950706,0.9546044098573248,0.18005645838101714,-0.0030518043793392735,0.2410925459678026,8879.900507921011,0.0651255054551001,0.16514488441290887,-0.00025940337224383825,-0.0919813839932857,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.845,0.17891203173876558,-0.06681925688563362,0.10914778362706956,-0.9754940108339055,0.10009918364232817,-0.2075226977950706,0.9594872968642676,0.3021286335545881,-0.24719615472648115,0.6073090714885154,8879.900507921011,0.020813305867093845,0.16514488441290887,-0.00025940337224383825,0.10406652933546923,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.855,0.17897306782635236,-0.06684977492942701,0.10902571145189599,-0.9754940108339055,0.10009918364232817,-0.2075226977950706,0.9594872968642676,0.3021286335545881,-0.24719615472648115,0.6073090714885154,8879.900507921011,0.05035477225909801,0.16514488441290887,-0.00025940337224383825,-0.13495078965438267,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.871,0.17909514000152593,-0.0668802929732204,0.10878156710154885,-0.9754940108339055,0.10009918364232817,-0.2075226977950706,0.9643701838712104,0.2410925459678026,-0.3082322423132666,0.6073090714885154,8879.900507921011,-0.09735255970092282,0.16514488441290887,-0.00025940337224383825,0.03826962691691449,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.882,0.17915617608911272,-0.0668802929732204,0.10865949492637528,-0.9754940108339055,0.0903334096284425,-0.20263981078812776,0.9594872968642676,0.36316472114137355,-0.06408789196612474,0.424200808728159,8879.900507921011,-0.14166475928892908,0.16514488441290887,-0.00025940337224383825,-0.007385366598001042,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.893,0.1791866941329061,-0.0668802929732204,0.10850690470740831,-0.9754940108339055,0.0903334096284425,-0.20263981078812776,0.9594872968642676,0.36316472114137355,-0.06408789196612474,0.424200808728159,8879.900507921011,-0.022156099794003126,0.16514488441290887,-0.00025940337224383825,-0.0060425726710917615,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.904,0.1792477302204929,-0.0668802929732204,0.10838483253223474,-0.9754940108339055,0.0903334096284425,-0.20263981078812776,0.9546044098573248,0.54627298390173,0.11902037079423167,0.11902037079423167,8879.900507921011,-0.18463416495002605,0.16514488441290887,-0.00025940337224383825,-0.03424124513618665,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.914,0.1792782482642863,-0.0668802929732204,0.10823224231326778,-0.9755245288776989,0.0903334096284425,-0.20263981078812776,0.9546044098573248,0.54627298390173,0.11902037079423167,0.11902037079423167,8879.900507921011,0.03558403906309593,0.16514488441290887,-0.00025940337224383825,-0.07049668116273722,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
1.924,0.1792477302204929,-0.06684977492942701,0.10807965209430082,-0.9755245288776989,0.0903334096284425,-0.2075226977950706,0.9643701838712104,0.54627298390173,0.2410925459678026,-0.24719615472648115,8879.900507921011,0.0986953536278321,0.16514488441290887,-0.00025940337224383825,0.007385366598001042,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
1.934,0.1792477302204929,-0.06681925688563362,0.10795757991912724,-0.9755550469214923,0.0903334096284425,-0.2075226977950706,0.9643701838712104,0.54627298390173,0.2410925459678026,-0.24719615472648115,8870.959810671795,-0.04095521477073305,0.16514488441290887,-0.00025940337224383825,-0.12823682001983627,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
1.944,0.1791866941329061,-0.06678873884184022,0.10786602578774707,-0.9755855649652857,0.09521629663538533,-0.2075226977950706,0.9692530708781533,0.18005645838101714,0.3021286335545881,-0.49134050507362304,8879.900507921011,0.10003814755474139,0.16514488441290887,-0.00025940337224383825,0.054383154039825854,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
1.954,0.17912565804531932,-0.06675822079804683,0.1077439536125735,-0.9756160830090791,0.09521629663538533,-0.2075226977950706,0.9692530708781533,0.18005645838101714,0.3021286335545881,-0.49134050507362304,8879.900507921011,0.08258182650492074,0.16514488441290887,-0.00025940337224383825,0.07989623865110218,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
1.964,0.17903410391393915,-0.06675822079804683,0.10768291752498671,-0.9756160830090791,0.09521629663538533,-0.2075226977950706,0.9643701838712104,-0.12512397955291021,0.3021286335545881,-0.613412680247194,8879.900507921011,-0.09600976577401354,0.16514488441290887,-0.00025940337224383825,-0.14166475928892908,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
1.974,0.17894254978255897,-0.06672770275425344,0.10759136339360653,-0.9756466010528725,0.09521629663538533,-0.2075226977950706,0.9643701838712104,-0.12512397955291021,0.3021286335545881,-0.613412680247194,8879.900507921011,-0.015442130159456724,0.16514488441290887,-0.00025940337224383825,-0.13897917143511052,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
1.984,0.1788204776073854,-0.06672770275425344,0.10756084534981314,-0.9756771190966659,0.09521629663538533,-0.2075226977950706,0.9643701838712104,-0.49134050507362304,0.2410925459678026,-0.5523765926604085,8879.900507921011,-0.16852063782711468,0.16514488441290887,-0.00025940337224383825,-0.07318226901655578,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
1.994,0.17872892347600522,-0.06672770275425344,0.10753032730601975,-0.9757076371404593,0.09521629663538533,-0.2075226977950706,0.9643701838712104,-0.49134050507362304,0.2410925459678026,-0.5523765926604085,8879.900507921011,0.10540932326237851,0.16514488441290887,-0.00025940337224383825,-0.04766918440527945,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.004,0.17860685130083165,-0.06669718471046004,0.10749980926222635,-0.9757381551842527,0.10009918364232817,-0.2075226977950706,0.9594872968642676,-0.613412680247194,0.2410925459678026,-0.49134050507362304,8879.900507921011,-0.10943770504310635,0.16514488441290887,-0.00025940337224383825,-0.003356984817273201,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
2.014,0.17851529716945147,-0.06669718471046004,0.10746929121843296,-0.9757381551842527,0.10009918364232817,-0.2075226977950706,0.9594872968642676,-0.613412680247194,0.2410925459678026,-0.49134050507362304,8879.900507921011,0.07318226901655578,0.16514488441290887,-0.00025940337224383825,0.10540932326237851,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.024,0.1783932249942779,-0.06669718471046004,0.10746929121843296,-0.9757686732280461,0.10009918364232817,-0.2075226977950706,0.9594872968642676,-0.7965209430075504,0.2410925459678026,-0.43030441748683756,8879.900507921011,-0.10540932326237851,0.16514488441290887,-0.00025940337224383825,0.04632639047837017,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.042,0.17821011673151754,-0.06669718471046004,0.10746929121843296,-0.9757991912718395,0.10009918364232817,-0.21240558480201344,0.9594872968642676,-1.0406652933546923,0.18005645838101714,-0.3082322423132666,8879.900507921011,0.054383154039825854,0.16514488441290887,-0.00025940337224383825,0.03692683299000521,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
2.054,0.17811856260013736,-0.06669718471046004,0.10746929121843296,-0.9758297093156328,0.10009918364232817,-0.21240558480201344,0.9594872968642676,-1.0406652933546923,0.18005645838101714,-0.3082322423132666,8879.900507921011,0.03155565728236809,0.16514488441290887,-0.00025940337224383825,0.08123903257801146,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
2.064,0.17805752651255058,-0.06672770275425344,0.10746929121843296,-0.9758297093156328,0.10498207064927101,-0.2075226977950706,0.9594872968642676,-1.0406652933546923,0.11902037079423167,-0.06408789196612474,8879.900507921011,0.13226520180056411,0.16552849622339139,-0.00025940337224383825,-0.07452506294346506,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.074,0.1779964904249638,-0.06672770275425344,0.10749980926222635,-0.9758297093156328,0.10498207064927101,-0.2075226977950706,0.9594872968642676,-1.0406652933546923,0.11902037079423167,-0.06408789196612474,8879.900507921011,-0.28668650339513135,0.16514488441290887,-0.00025940337224383825,-0.0006713969634546402,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.084,0.1779659723811704,-0.06675822079804683,0.10749980926222635,-0.9758297093156328,0.10009918364232817,-0.2075226977950706,0.9546044098573248,-0.8575570305943359,0.18005645838101714,0.2410925459678026,8879.900507921011,-0.027527275501640247,0.16514488441290887,-0.00025940337224383825,0.0006713969634546402,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.095,0.1779659723811704,-0.06675822079804683,0.10749980926222635,-0.9758297093156328,0.10009918364232817,-0.2075226977950706,0.9546044098573248,-0.8575570305943359,0.18005645838101714,0.2410925459678026,8879.900507921011,-0.055725947966735134,0.16514488441290887,-0.00025940337224383825,0.03826962691691449,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.108,0.1779964904249638,-0.06675822079804683,0.10743877317463957,-0.9758297093156328,0.10498207064927101,-0.2075226977950706,0.9594872968642676,-0.613412680247194,0.2410925459678026,0.6073090714885154,8879.900507921011,-0.03424124513618665,0.16552849622339139,-0.00025940337224383825,0.07989623865110218,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.118,0.17805752651255058,-0.06678873884184022,0.10743877317463957,-0.9758297093156328,0.10498207064927101,-0.2075226977950706,0.9594872968642676,-0.613412680247194,-0.0030518043793392735,0.8514534218356573,8879.900507921011,-0.19806210421911885,0.16514488441290887,-0.00025940337224383825,0.055725947966735134,-0.375747768368047,-0.00025940337224383825,0,1,0,0.9999542229343099
2.129,0.17811856260013736,-0.06678873884184022,0.10740825513084618,-0.9758297093156328,0.10498207064927101,-0.2075226977950706,0.9594872968642676,-0.613412680247194,-0.0030518043793392735,0.8514534218356573,8879.900507921011,-0.16449225604638684,0.16514488441290887,-0.00025940337224383825,0.17657740138857037,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.139,0.17821011673151754,-0.06681925688563362,0.10737773708705278,-0.9757991912718395,0.10009918364232817,-0.20263981078812776,0.9594872968642676,-0.613412680247194,-0.0030518043793392735,1.0345616845960137,8879.900507921011,-0.003356984817273201,0.16514488441290887,-0.00025940337224383825,-0.03692683299000521,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.149,0.17827115281910433,-0.06684977492942701,0.10734721904325939,-0.9757991912718395,0.10009918364232817,-0.20263981078812776,0.9594872968642676,-0.613412680247194,-0.0030518043793392735,1.0345616845960137,8879.900507921011,-0.06915388723582794,0.16514488441290887,-0.00025940337224383825,-0.12286564431219915,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.159,0.1783321889066911,-0.06684977492942701,0.107316700999466,-0.9757991912718395,0.10009918364232817,-0.20263981078812776,0.9594872968642676,-0.5523765926604085,-0.0030518043793392735,1.0955977721827992,8879.900507921011,-0.020813305867093845,0.16514488441290887,-0.00025940337224383825,-0.07049668116273722,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.169,0.1783932249942779,-0.0668802929732204,0.1072861829556726,-0.9757686732280461,0.10009918364232817,-0.20263981078812776,0.9594872968642676,-0.5523765926604085,-0.0030518043793392735,1.0955977721827992,8879.900507921011,-0.057068741893644415,0.16514488441290887,-0.00025940337224383825,-0.15240711070420332,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
2.179,0.17845426108186468,-0.0668802929732204,0.10725566491187921,-0.9757686732280461,0.10009918364232817,-0.20263981078812776,0.9594872968642676,-0.7354848554207649,-0.12512397955291021,1.2176699473563701,8879.900507921011,0.04498359655146089,0.16514488441290887,-0.00025940337224383825,-0.07452506294346506,-0.37613138017852954,-0.00025940337224383825,0,1,0,0.9999542229343099
